content,title,id
"Mungret Abbey

Mungret Abbey is a medieval friary and National Monument located in County Limerick, Ireland.

Mungret Abbey is located immediately west of Dooradoyle and northeast of Mungret College, southwest of Limerick city centre, to the south of the Shannon Estuary.

Mungret was an early monastic site, founded before AD 551 by Saint Nessan (Neasán) the Deacon. At one point there may have been as many as 1,500 monks and six churches operating.

John O'Donovan claimed a fourth-century date, predating Saint Patrick.

In 908, Cormac mac Cuilennáin, King of Munster, gifted the abbey three ounces of gold and a satin chasuble.

It was plundered on four occasions in the 9th century by Vikings. High King Domnall Ua Lochlainn destroyed the monastery in 1107.

Mungret claimed episcopal status 1152, but was deemed to be too close to Limerick. 1179 the then king of Munster, Domnall Mór Ua Briain, granted the monastery to Brictius, Bishop of Limerick.

Mungret then became a parish church (built 1251−72), operated by the Augustinian Canons Regular.

Mungret Abbey church was used by the Church of Ireland until 1822. The antiquary Austin Cooper wrote about Mungret in 1781.

The building was extended and the tower, the priest's living quarters, was added during the 15th century.

A bell was found at Loghmore nearby, called the Bell of Mungret.

Located in the west of the group. A nave and chancel church with a square tower at the west.
A small rectangular pre-Norman church with three small windows. It is not later than the 1100. There is a lintelled doorway with inclined jambs leading into the nave, which is the oldest part of the church.

Also called the Monastery Church, it is located in the north of the group. Built around the 12th century, it is rectangular with high gables, a lintelled west doorway and a small round-headed east window.",Mungret Abbey,49
"1908 Idaho football team

The 1908 Idaho football team represented the University of Idaho in the 1908 college football season. Idaho was led by second-year head coach John Middleton, and played as an independent.

Idaho met Utah for the first time, in Salt Lake City on Thanksgiving. The field was covered by of snow and the game was scoreless.",1908 Idaho football team,50
"Kışla

Kışla (literally ""barracks"" in Turkish) may refer to the following places in Turkey:",Kışla,51
"120th Field Artillery Regiment

The 121st Field Artillery Regiment is a field artillery regiment of the Wisconsin Army National Guard. 

The regiment's 1st Battalion, its only active element, is the cannon battalion assigned to the 32nd Infantry Brigade Combat Team.",120th Field Artillery Regiment,52
"2018 Qatar ExxonMobil Open – Singles

Novak Djokovic was the defending champion, but withdrew before the tournament due to an elbow injury.

Gaël Monfils won the title, defeating Andrey Rublev in the final, 6–2, 6–3.",2018 Qatar ExxonMobil Open – Singles,53
"Oleksandr Baranivsky

Oleksandr Petrovych Baranivsky () (born March 28, 1959 in Khoroshiv Raion, Zhytomyr Oblast) is a Ukrainian politician and agronomist. Baranivsky served as Minister of Agrarian Policy (2005–2006). He was also member of Ukrainian parliament (Verkhovna Rada) (2002–2005, 2006–2007).

First Secretary of the Zhytomyr Regional Committee of the Socialist Party (1998–2005).",Oleksandr Baranivsky,54
"2017–18 Brico Cross Trophy

The Brico Cross Trophy 2017–18 is a season long cyclo-cross competition in Belgium.",2017–18 Brico Cross Trophy,55
"2017–18 Departmental One Day Cup

The 2017–18 Departmental One Day Cup was a List A cricket tournament in Pakistan. The competition ran from 28 December 2017 to 14 January 2018. Habib Bank Limited were the defending champions. United Bank Limited won the tournament, beating Water and Power Development Authority by 6 wickets in the final.

The following teams are competing:


 Teams qualified for the finals",2017–18 Departmental One Day Cup,56
"2017–18 Académica da Praia season

The 2017–18 Desportivo da Praia season are in the island division of football (soccer).

Their first round match was to feature Varanda, as that club withdrew, they were replaced with Tira Chapéu, their recent newcomer to the second tier competition, the match has been delayed until January 3. Académica Praia started off the season with a win over Travadores, at round 3 on November 19, the club did the unpredictable, a win away over almighty Sporting Praia with the result 3-2 and contested to be the master of the top three clubs of the south of the island alongside Boavista Praia as well as the country, also it was their next club's win over Sporting away in under seven years. Académica Praia became third as of the third round behind Celtic da Praia and Boavista Praia and ahead of Sporting. Académica made two more wins with a score 0-2, first to the weak Ribeira Grande, then to Benfica and the club was second. Académica recently lost to the powerful Boavista 0-1 and lost a position to third, where they are as of the sixth round with 12 points and has the second most number of goals with ten, second behind Celtic and Sporting Praia. Académica played with their first challenge with Tira Chapéu in their rescheduled match on January 3 and won 4-0, for the first round, Académica officially started first place for the season and first place for the first few rounds, they also won the season's first five matches. On January 10, Académica is first place since the 8th round, they currently hav 27 points and already replaced Celtic as the first place, they are ahead of Boavista and four positions ahead of almighty Sporting. On January 14, Académica recently defeated Cetlic with only 1-0 and now has a five match winning streak. The club also has 30 points, no club will attempt to make a higher record breaking point season as Sporting did last season but to tie as they don't hav enough points to supercede.

Luis Manuel Semedo reaims to he the head of the club. Again Nelito the current chairman of the club succeeding Joel de Castro.

""As of 2016""",2017–18 Académica da Praia season,57
"1978 Crossmaglen Ambush

On 21 December 1978, three British soldiers were shot dead when the Provisional IRA's South Armagh Brigade ambushed an eight-man British Army foot patrol in Crossmaglen, County Armagh.

Since the Troubles began the South Armagh area, especially around Crossmaglen, was one of the most dangerous places for the British security forces, and the IRA's South Armagh brigade carried out numerous ambushes on the British Army and the Royal Ulster Constabulary (RUC). This included the 1975 Drummuckavall ambush and the 1978 downing of a British Army Gazelle helicopter.

When the patrol was near St Patrick's Church, a red Royal Mail-type van fitted with armor plating drove past the patrol and came to a sudden stop. IRA members opened fire from the back of the van with an M60 machine gun and AR-15 rifles. The British soldiers returned fire but did not claim any hits. Christmas shoppers scrambled for cover. Three soldiers at the front of the patrol were fatally wounded. They were taken to Musgrave Park Hospital but were declared dead on arrival. The soldiers killed were Graham Duggan (22), Kevin Johnson (20) and Glen Ling (18).",1978 Crossmaglen Ambush,58
